prompt_id,response_type,n_response_types,response_type_signature,category,source
du_B_chemhaz_0190,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0191,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0192,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0193,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0194,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0195,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0196,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0197,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0198,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0199,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0200,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0201,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0202,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0203,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0204,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0205,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0206,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0207,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0208,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0209,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0210,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0211,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0212,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0213,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0214,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0215,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0216,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0217,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0218,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0219,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0220,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0221,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0222,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0223,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0224,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0225,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0226,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0227,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0228,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0229,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0230,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0231,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0232,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0233,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0234,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0235,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0236,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0237,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0238,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0239,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0240,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0241,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0242,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0243,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0244,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0245,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0246,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0247,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0248,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0249,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_chemhaz_0250,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0001,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0002,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0003,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0004,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0005,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0006,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0007,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0008,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0009,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0010,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0011,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0012,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0013,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0014,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0015,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0016,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0017,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0018,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0019,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0020,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0021,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0022,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0023,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0024,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0025,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0026,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0027,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0028,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0029,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0030,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0031,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0032,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0033,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0034,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0035,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0036,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0037,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0038,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0039,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0040,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0041,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0042,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0043,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0044,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0045,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0046,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0047,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0048,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0049,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0050,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0051,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0052,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0053,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0054,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0055,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0056,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0057,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0058,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
du_B_pharm_0059,"['hard_refusal', 'safe_completion', 'unsafe_compliance']",3,hard_refusal + safe_completion + unsafe_compliance,dual_use,dualuse_team_v1
