prompt_id,category,possible_pair,pair_type
du_B_chemhaz_0149,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0149,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0150,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0150,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0150,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0151,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0151,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0151,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0152,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0152,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0152,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0153,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0153,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0153,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0154,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0154,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0154,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0155,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0155,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0155,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0156,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0156,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0156,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0157,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0157,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0157,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0158,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0158,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0158,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0159,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0159,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0159,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0160,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0160,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0160,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0161,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0161,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0161,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0162,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0162,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0162,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0163,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0163,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0163,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0164,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0164,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0164,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0165,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0165,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0165,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0166,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0166,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0166,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0167,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0167,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0167,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0168,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0168,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0168,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0169,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0169,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0169,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0170,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0170,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0170,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0171,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0171,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0171,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0172,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0172,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0172,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0173,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0173,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0173,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0174,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0174,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0174,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0175,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0175,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0175,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0176,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0176,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0176,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0177,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0177,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0177,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0178,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0178,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0178,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0179,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0179,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0179,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0180,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0180,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0180,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0181,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0181,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0181,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0182,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0182,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0182,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0183,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0183,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0183,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0184,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0184,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0184,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0185,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0185,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0185,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0186,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0186,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0186,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0187,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0187,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0187,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0188,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0188,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0188,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0189,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0189,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0189,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0190,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0190,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0190,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0191,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0191,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0191,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0192,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0192,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0192,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0193,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0193,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0193,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0194,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0194,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0194,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0195,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0195,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0195,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0196,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0196,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0196,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0197,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0197,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0197,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0198,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0198,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0198,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0199,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0199,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0199,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0200,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0200,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0200,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0201,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0201,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0201,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0202,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0202,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0202,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0203,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0203,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0203,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0204,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0204,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0204,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0205,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0205,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0205,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0206,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0206,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0206,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0207,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0207,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0207,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0208,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0208,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0208,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0209,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0209,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0209,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0210,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0210,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0210,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0211,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0211,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0211,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0212,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0212,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0212,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0213,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0213,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0213,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0214,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0214,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0214,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0215,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0215,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0215,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0216,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0216,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0216,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0217,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0217,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0217,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0218,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0218,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0218,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0219,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0219,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0219,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0220,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0220,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0220,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0221,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0221,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0221,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0222,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0222,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0222,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0223,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0223,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0223,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0224,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0224,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0224,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0225,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0225,dual_use,safe_completion > unsafe_compliance,safe_completion
du_B_chemhaz_0225,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_B_chemhaz_0226,dual_use,safe_completion > hard_refusal,safe_completion
du_B_chemhaz_0226,dual_use,safe_completion > unsafe_compliance,safe_completion
